https://www.youtube.com/watch?v=0-zfqC6htLs,Audiotricz & Atmozfears,What About Us
https://www.youtube.com/watch?v=K2YRJdycGzk,Coone,Rise Of The Celestials
https://www.youtube.com/watch?v=3X-9OH95tFo,B-Front & Phuture Noize,The Paradox
https://www.youtube.com/watch?v=bs5aLFn7GTo,D-Block & S-Te-Fan & Sub Zero Project,Darkest Hour
https://www.youtube.com/watch?v=-kiy1pH8PLk,Ran-D & Endymion,Run From Reality
https://www.youtube.com/watch?v=UCjVyXf8eEs,Frequencerz & Tartaros,Wolfpack
https://www.youtube.com/watch?v=xFnlITvdjYY,Headhunterz,Orange Heart
https://www.youtube.com/watch?v=2-U7vsHQqjA,Coone,Survival Of The Fittest
https://www.youtube.com/watch?v=XrWUMKz9h3Q,B-Front & Adrenalize,Elektronic Symphony
https://www.youtube.com/watch?v=LfhiHn0u-tk,Wildstylez,Temple Of Light
https://www.youtube.com/watch?v=6F9szyKy8fE,Frequencerz & Phuture Noize,Starlight
https://www.youtube.com/watch?v=ns2o29nNr4I,Wildstylez & Brennan Heart,Lies Or Truth
https://www.youtube.com/watch?v=QAT9GPg2ES8,D-Block & S-Te-Fan,Ghost Stories
https://www.youtube.com/watch?v=dtnMKbt_QHA,Project One,Luminosity
https://www.youtube.com/watch?v=JUGOvsXPIOA,Sub Zero Project,The Project
https://www.youtube.com/watch?v=AlwISlNqyrw,Bass Modulators,Dragonblood
https://www.youtube.com/watch?v=d9AKbaeecKI,ANDY SVGE, Gravity
https://www.youtube.com/watch?v=-VoPJ7zIZ7U,Noisecontrollers,Spirit of Hardstyle
https://www.youtube.com/watch?v=UihPLMP4NDA,Frequencerz & E-Force,Gods
https://www.youtube.com/watch?v=9uaGgWKwMCg,Headhunterz,Doomed
https://www.youtube.com/watch?v=uNeeFqIuk9w,Headhunterz,Save Your Scrap For Victory
https://www.youtube.com/watch?v=TWYcSBHfPTQ,Ran-D,Living For The Moment
https://www.youtube.com/watch?v=rqVDx2zRSyg,Headhunterz & Sub Zero Project,Our Church
https://www.youtube.com/watch?v=4sUkJmAwhC4,Code Black & Atmozfears,Accelerate
https://www.youtube.com/watch?v=a7tNRq8ac3c,The Prophet,One Moment
https://www.youtube.com/watch?v=nfL0yAnoE7c,Blutonium Boy & Headhunterz,Make It Loud
https://www.youtube.com/watch?v=IxL5YoC-gQk,Phuture Noize,Circles & Squares
https://www.youtube.com/watch?v=JbaRCA_Y9vg,Psyko Punkz,Spaceship
https://www.youtube.com/watch?v=h9I-9Sj4sKs,Brennan Heart,Imaginary
https://www.youtube.com/watch?v=aDIlg88xyvM,Frequencerz,Rockstar
https://www.youtube.com/watch?v=uTTO6D7ng3s,Ran-D,The Hunt
https://www.youtube.com/watch?v=U4xJoUCcOJE,Adaro & B-Front,Touch A Star
https://www.youtube.com/watch?v=2tQwTS1Mvuk,Phuture Noize,Fire
https://www.youtube.com/watch?v=MxoVrEumLPw,Brennan Heart,We Can Escape
https://www.youtube.com/watch?v=65ARYmqvTBI,Ran-D,Hurricane
https://www.youtube.com/watch?v=Nebhgnhk-Lg,Frequencerz & Bass Chaserz,Renegades
https://www.youtube.com/watch?v=PhUqWjCZbSU,Phuture Noize,Black Mirror Society
https://www.youtube.com/watch?v=wCXDGjL-bzc,D-Block & S-Te-Fan,The Magical Mystery
https://www.youtube.com/watch?v=GsBCgsiOEaE,Frequencerz,Die Hards Only
https://www.youtube.com/watch?v=oHb_Izo8tTo,Noisecontrollers,Gimme Love
https://www.youtube.com/watch?v=gfFOjnRLw8M,Gunz For Hire,No Mercy
https://www.youtube.com/watch?v=B-7m0EfW7LM,Atmozfears,Release
https://www.youtube.com/watch?v=t4cRn5ykA2s,Noisecontrollers & Bass Modulators,Solar
https://www.youtube.com/watch?v=HerCdRKuomk,Bass Modulators,Oxygen
https://www.youtube.com/watch?v=KRSOdmvfjiU,Adaro & Regain,For The Street
https://www.youtube.com/watch?v=6zeoPMQ0TMU,E-Force & Frequencerz,Men Of Steel
https://www.youtube.com/watch?v=8ga_tSyiRvQ,Ran-D,Zombie
https://www.youtube.com/watch?v=_zLqrranq4g,Headhunterz,From Within
https://www.youtube.com/watch?v=CCPBQehC00E,Coone,Million Miles
https://www.youtube.com/watch?v=uzMjWpNvykk,Headhunterz,Power Of Music
https://www.youtube.com/watch?v=Kxt_PkGzA5o,Frontliner,I'm The Melodyman
https://www.youtube.com/watch?v=qqr46Dmbxos,B-Front & Alpha Twins,Lost
https://www.youtube.com/watch?v=_fyyFFAmxIg,Kaskade & Headhunterz,Lessons In Love
https://www.youtube.com/watch?v=5jL9ueskzeo,Chain Reaction & Adaro,Answers
https://www.youtube.com/watch?v=loyCp6_HZEA,E-Force,Seven
https://www.youtube.com/watch?v=VwS-1IuimEw,Noisecontrollers,Down Down
https://www.youtube.com/watch?v=XUjPGZRp_Xc,Crypsis,Break Down Low
https://www.youtube.com/watch?v=N5i-_ucll7s,B-Front,Mysterias
https://www.youtube.com/watch?v=0YCxvWN-GoY,Chain Reaction,The Record Breaking
https://www.youtube.com/watch?v=ZSI-I8sYByc,Headhunterz,Reignite
https://www.youtube.com/watch?v=T3SQZOW-iZk,Brennan Heart,Fit In Or Fuck Off
https://www.youtube.com/watch?v=AtgAbU0RPFQ,Frontliner,Halos
https://www.youtube.com/watch?v=8LlajWOE2MY,Psyko Punkz,Bassboom
https://www.youtube.com/watch?v=F3nGALpB23Q,Ran-D,No Guts No Glory
https://www.youtube.com/watch?v=7jlTaCuAkxI,B-Front & Frontliner,Magic
https://www.youtube.com/watch?v=Z4zxWGUXi9M,Headhunterz,Colors
https://www.youtube.com/watch?v=hPQ5kkqqyYw,Max Enforcer,Gold
https://www.youtube.com/watch?v=C0uGrJqT1Wo,Noisecontrollers,Unite
https://www.youtube.com/watch?v=Q0r0pu8A6Z0,Brennan Heart & Wildstylez,Lose My Mind
https://www.youtube.com/watch?v=IQane4uPBFQ,D-Block & S-Te-Fan,Rockin Your Mind
https://www.youtube.com/watch?v=tIonBsMBP0M,Wildstylez,No Time To Waste
https://www.youtube.com/watch?v=NxwsS4ZqQT8,Noisecontrollers,So High
https://www.youtube.com/watch?v=c7az2YQXvZY,Headhunterz,Psychedelic
https://www.youtube.com/watch?v=1Vx0cLNI228,Brennan Heart & The Prophet,Wake Up
https://www.youtube.com/watch?v=s4OF6VYN7tQ,Frontliner,Weekend Warriors
https://www.youtube.com/watch?v=TnwwE33mDSo,Takanta,Tokyo
https://www.youtube.com/watch?v=t52Q6Jq-fis,Headhunterz & Wildstylez & Noisecontrollers,World Of Madness
https://www.youtube.com/watch?v=VbbPGetrt1k,Frontliner,Symbols
https://www.youtube.com/watch?v=uNWWV4mbv3Q,Noisecontrollers,Attack Again
https://www.youtube.com/watch?v=r2-P8RnyADc,Wildstylez,Timeless
https://www.youtube.com/watch?v=VaiHTvifGt0,Headhunterz,Dragonborn
https://www.youtube.com/watch?v=f4-Dc7xDUP4,Wasted Penguinz,Melancholia
https://www.youtube.com/watch?v=6TGp7W_HUK4,Headhunterz & Wildstylez & Noisecontrollers,Tonight
https://www.youtube.com/watch?v=jf6qQ93ARQ8,JDX,Live The Moment
